# dE/Eb,  1 - dM/M 
########## Fig 9
#test case I 
0.09629026	0.826
0.19258052	0.723576
0.28887078	0.67509641
0.38516104	0.64404197
0.4814513	0.62085646
0.57774156	0.59974734
0.77032207	0.57815644
0.96290259	0.55907728
